frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
544,True,True,1.000000,-0.150000,-55.559998,632.809998,1794.169922,-95.079994,1242.989990,-546.769958,0.562894,0.524249,-0.442820,-0.460677,0.082900,-0.418700,-0.619600,0.000000,45.119999,410.919983,0.000000,52.209999,237.949997,0.984541,-0.000003,-0.000003,0.175156,-0.590200,0.000000,0.000000
545,True,True,1.000000,-0.150000,-56.349998,643.239990,1789.569946,-94.559998,1251.789917,-552.320007,0.564832,0.523715,-0.440489,-0.461146,0.084700,-0.402700,-0.623900,0.000000,45.549999,412.859985,0.000000,52.189999,232.470001,0.984107,-0.000003,-0.000003,0.177578,-0.590200,0.000000,0.000000
546,True,True,1.000000,-0.150000,-57.129997,653.739990,1784.919922,-94.000000,1260.589966,-557.859985,0.566745,0.523138,-0.438181,-0.461653,0.086500,-0.387300,-0.628100,0.000000,45.980000,414.750000,0.000000,52.169998,226.989990,0.983667,-0.000003,-0.000003,0.179995,-0.590200,0.000000,0.000000
547,True,True,1.000000,-0.150000,-57.910000,664.320007,1780.229980,-93.389999,1269.380005,-563.390015,0.568629,0.522523,-0.435888,-0.462204,0.088400,-0.372500,-0.632200,0.000000,46.410000,416.599976,0.000000,52.149998,221.509995,0.983222,-0.000003,-0.000003,0.182412,-0.590200,0.000000,0.000000
548,True,True,1.000000,-0.150000,-58.680000,674.969971,1775.489990,-92.729996,1278.169922,-568.909973,0.570489,0.521865,-0.433616,-0.462792,0.090300,-0.358300,-0.636200,0.000000,46.840000,418.399994,0.000000,52.129997,216.029999,0.982771,-0.000003,-0.000003,0.184829,-0.590200,0.000000,0.000000
549,True,True,1.000000,-0.150000,-59.449997,685.690002,1770.699951,-92.029999,1286.959961,-574.429993,0.572319,0.521174,-0.431361,-0.463417,0.092200,-0.344700,-0.640100,0.000000,47.270000,420.149994,0.000000,52.110001,210.549988,0.982313,-0.000003,-0.000003,0.187246,-0.590200,0.000000,0.000000
550,True,True,1.000000,-0.150000,-60.209999,696.489990,1765.869995,-91.279999,1295.739990,-579.940002,0.574128,0.520446,-0.429123,-0.464076,0.094200,-0.331700,-0.643900,0.000000,47.700001,421.859985,0.000000,52.090000,205.069992,0.981849,-0.000003,-0.000003,0.189663,-0.590200,0.000000,0.000000
551,True,True,1.000000,-0.150000,-60.959999,707.359985,1760.989990,-90.479996,1304.520020,-585.440002,0.575913,0.519685,-0.426895,-0.464772,0.096200,-0.319200,-0.647600,0.000000,48.129997,423.519989,0.000000,52.070000,199.599991,0.981380,-0.000003,-0.000003,0.192074,-0.590200,0.000000,0.000000
552,True,True,1.000000,-0.150000,-61.709999,718.299988,1756.069946,-89.629997,1313.289917,-590.929993,0.577672,0.518892,-0.424683,-0.465500,0.098200,-0.307200,-0.651200,0.000000,48.559998,425.139984,0.000000,52.049999,194.129990,0.980905,-0.000003,-0.000003,0.194486,-0.590200,0.000000,0.000000
553,True,True,1.000000,-0.150000,-62.449997,729.320007,1751.099976,-88.739998,1322.059937,-596.409973,0.579411,0.518067,-0.422482,-0.466261,0.100200,-0.295700,-0.654700,0.000000,48.989998,426.709991,0.000000,52.029999,188.659988,0.980424,-0.000003,-0.000003,0.196897,-0.590200,0.000000,0.000000
554,True,True,1.000000,-0.150000,-63.180000,740.409973,1746.079956,-87.799995,1330.819946,-601.880005,0.581133,0.517209,-0.420291,-0.467048,0.102200,-0.284700,-0.658200,0.000000,49.419998,428.239990,0.000000,52.009998,183.190002,0.979937,-0.000003,-0.000003,0.199309,-0.590200,0.000000,0.000000
555,True,True,1.000000,-0.150000,-63.899998,751.570007,1741.020020,-86.809998,1339.579956,-607.339966,0.582835,0.516319,-0.418112,-0.467868,0.104200,-0.274100,-0.661600,0.000000,49.849998,429.720001,0.000000,51.989998,177.720001,0.979443,-0.000003,-0.000003,0.201720,-0.590200,0.000000,0.000000
556,True,True,1.000000,-0.150000,-64.610001,762.809998,1735.909912,-85.769997,1348.329956,-612.789978,0.584515,0.515402,-0.415943,-0.468715,0.106200,-0.264000,-0.664900,0.000000,50.279999,431.160004,0.000000,51.969997,172.250000,0.978944,-0.000003,-0.000003,0.204126,-0.590200,0.000000,0.000000
557,True,True,1.000000,-0.150000,-65.320000,774.119995,1730.760010,-84.680000,1357.079956,-618.229980,0.586175,0.514458,-0.413785,-0.469589,0.108200,-0.254300,-0.668100,0.000000,50.709999,432.549988,0.000000,51.949997,166.779999,0.978440,-0.000003,-0.000003,0.206532,-0.590200,0.000000,0.000000
558,True,True,1.000000,-0.150000,-66.019997,785.500000,1725.559937,-83.540001,1365.819946,-623.659973,0.587817,0.513487,-0.411633,-0.470490,0.110200,-0.245000,-0.671200,0.000000,51.139999,433.889984,0.000000,51.930000,161.319992,0.977929,-0.000003,-0.000003,0.208939,-0.590200,0.000000,0.000000
559,True,True,1.000000,-0.150000,-66.709999,796.950012,1720.319946,-82.360001,1374.559937,-629.079956,0.589443,0.512489,-0.409491,-0.471413,0.112200,-0.236100,-0.674200,0.000000,51.570000,435.190002,0.000000,51.910000,155.860001,0.977412,-0.000003,-0.000003,0.211345,-0.590200,0.000000,0.000000
560,True,True,1.000000,-0.150000,-67.389999,808.479980,1715.029907,-81.129997,1383.289917,-634.489990,0.591051,0.511464,-0.407355,-0.472362,0.114200,-0.227500,-0.677200,0.000000,52.000000,436.440002,0.000000,51.889999,150.399994,0.976889,-0.000003,-0.000003,0.213745,-0.590200,0.000000,0.000000
561,True,True,1.000000,-0.150000,-68.059998,820.079956,1709.699951,-79.849998,1392.010010,-639.890015,0.592641,0.510417,-0.405224,-0.473333,0.116200,-0.219300,-0.680100,0.000000,52.430000,437.649994,0.000000,51.869999,144.940002,0.976361,-0.000003,-0.000003,0.216146,-0.590200,0.000000,0.000000
562,True,True,1.000000,-0.150000,-68.709999,831.750000,1704.319946,-78.519997,1400.719971,-645.279968,0.594215,0.509344,-0.403103,-0.474326,0.118100,-0.211400,-0.682900,0.000000,52.860001,438.809998,0.000000,51.849998,139.479996,0.975826,-0.000003,-0.000003,0.218547,-0.590200,0.000000,0.000000
563,True,True,1.000000,-0.150000,-69.349998,843.500000,1698.899902,-77.139999,1409.429932,-650.659973,0.595771,0.508248,-0.400989,-0.475340,0.120000,-0.203800,-0.685700,0.000000,53.289997,439.929993,0.000000,51.829998,134.020004,0.975286,-0.000003,-0.000003,0.220947,-0.590200,0.000000,0.000000
564,True,True,1.000000,-0.150000,-69.979996,855.320007,1693.429932,-75.709999,1418.130005,-656.019958,0.597310,0.507132,-0.398879,-0.476376,0.121900,-0.196600,-0.688400,0.000000,53.719997,441.000000,0.000000,51.809998,128.559998,0.974740,-0.000003,-0.000003,0.223343,-0.590200,0.000000,0.000000
565,True,True,1.000000,-0.150000,-70.599998,867.209961,1687.919922,-74.229996,1426.819946,-661.369995,0.598838,0.505993,-0.396770,-0.477428,0.123800,-0.189700,-0.691000,0.000000,54.149998,442.029999,0.000000,51.789997,123.110001,0.974188,-0.000003,-0.000003,0.225738,-0.590200,0.000000,0.000000
566,True,True,1.000000,-0.150000,-71.209999,879.169983,1682.359985,-72.699997,1435.500000,-666.709961,0.600348,0.504834,-0.394666,-0.478501,0.125700,-0.183000,-0.693600,0.000000,54.579998,443.009979,0.000000,51.770000,117.659996,0.973630,-0.000003,-0.000003,0.228133,-0.590200,0.000000,0.000000
567,True,True,1.000000,-0.150000,-71.799995,891.199951,1676.760010,-71.119995,1444.169922,-672.039978,0.601845,0.503652,-0.392567,-0.479591,0.127600,-0.176600,-0.696100,0.000000,55.009998,443.949982,0.000000,51.750000,112.209999,0.973065,-0.000003,-0.000003,0.230529,-0.590200,0.000000,0.000000
568,True,True,1.000000,-0.150000,-72.379997,903.309998,1671.119995,-69.489998,1452.829956,-677.359985,0.603332,0.502449,-0.390469,-0.480697,0.129400,-0.170500,-0.698600,0.000000,55.439999,444.839996,0.000000,51.730000,106.759995,0.972496,-0.000003,-0.000003,0.232919,-0.590200,0.000000,0.000000
569,True,True,1.000000,-0.150000,-72.949997,915.489990,1665.429932,-67.809998,1461.479980,-682.669983,0.604800,0.501230,-0.388376,-0.481819,0.131200,-0.164600,-0.701000,0.000000,55.869999,445.679993,0.000000,51.709999,101.309998,0.971921,-0.000003,-0.000003,0.235308,-0.590200,0.000000,0.000000
570,True,True,1.000000,-0.150000,-73.500000,927.739990,1659.699951,-66.080002,1470.119995,-687.969971,0.606258,0.499989,-0.386282,-0.482957,0.133000,-0.159000,-0.703300,0.000000,56.299999,446.479980,0.000000,51.689999,95.860001,0.971339,-0.000003,-0.000003,0.237698,-0.590200,0.000000,0.000000
571,True,True,1.000000,-0.150000,-74.040001,940.059998,1653.919922,-64.299995,1478.750000,-693.250000,0.607701,0.498732,-0.384189,-0.484112,0.134800,-0.153600,-0.705600,0.000000,56.730000,447.229980,0.000000,51.669998,90.409996,0.970751,-0.000003,-0.000003,0.240088,-0.590200,0.000000,0.000000
572,True,True,1.000000,-0.150000,-74.559998,952.449951,1648.099976,-62.469997,1487.369995,-698.519958,0.609130,0.497453,-0.382101,-0.485283,0.136500,-0.148400,-0.707800,0.000000,57.160000,447.940002,0.000000,51.649998,84.970001,0.970158,-0.000003,-0.000003,0.242473,-0.590200,0.000000,0.000000
573,True,True,1.000000,-0.150000,-75.059998,964.919983,1642.239990,-60.590000,1495.979980,-703.779968,0.610548,0.496159,-0.380014,-0.486464,0.138200,-0.143500,-0.710000,0.000000,57.590000,448.599976,0.000000,51.629997,79.529999,0.969559,-0.000003,-0.000003,0.244857,-0.590200,0.000000,0.000000
574,True,True,1.000000,-0.150000,-75.549995,977.459961,1636.329956,-58.660000,1504.579956,-709.029968,0.611955,0.494848,-0.377926,-0.487656,0.139900,-0.138800,-0.712100,0.000000,58.020000,449.220001,0.000000,51.610001,74.089996,0.968954,-0.000003,-0.000003,0.247242,-0.590200,0.000000,0.000000
575,True,True,1.000000,-0.150000,-76.019997,990.070007,1630.380005,-56.669998,1513.169922,-714.260010,0.613347,0.493521,-0.375838,-0.488865,0.141600,-0.134300,-0.714200,0.000000,58.449997,449.789978,0.000000,51.590000,68.650002,0.968342,-0.000003,-0.000003,0.249626,-0.590200,0.000000,0.000000
576,True,True,1.000000,-0.150000,-76.479996,1002.750000,1624.380005,-54.629997,1521.750000,-719.479980,0.614727,0.492177,-0.373750,-0.490084,0.143200,-0.129900,-0.716200,0.000000,58.879997,450.319977,0.000000,51.570000,63.209999,0.967726,-0.000003,-0.000003,0.252005,-0.590200,0.000000,0.000000
577,True,True,1.000000,-0.150000,-76.919998,1015.500000,1618.339966,-52.539997,1530.309937,-724.690002,0.616097,0.490818,-0.371662,-0.491314,0.144800,-0.125700,-0.718200,0.000000,59.309998,450.799988,0.000000,51.549999,57.770000,0.967103,-0.000003,-0.000003,0.254384,-0.590200,0.000000,0.000000
578,True,True,1.000000,-0.150000,-77.339996,1028.319946,1612.260010,-50.399998,1538.859985,-729.889954,0.617455,0.489442,-0.369575,-0.492555,0.146400,-0.121700,-0.720200,0.000000,59.739998,451.239990,0.000000,51.529999,52.329998,0.966474,-0.000003,-0.000003,0.256764,-0.590200,0.000000,0.000000
579,True,True,1.000000,-0.150000,-77.739998,1041.219971,1606.130005,-48.209999,1547.400024,-735.070007,0.618802,0.488050,-0.367487,-0.493806,0.148000,-0.117900,-0.722100,0.000000,60.169998,451.630005,0.000000,51.509998,46.899998,0.965840,-0.000003,-0.000003,0.259137,-0.590200,0.000000,0.000000
580,True,True,1.000000,-0.150000,-78.119995,1054.189941,1599.959961,-45.969997,1555.919922,-740.239990,0.620137,0.486648,-0.365399,-0.495063,0.149500,-0.114200,-0.724000,0.000000,60.599998,451.979980,0.000000,51.489998,41.469997,0.965200,-0.000003,-0.000003,0.261511,-0.590200,0.000000,0.000000
581,True,True,1.000000,-0.150000,-78.479996,1067.229980,1593.750000,-43.680000,1564.429932,-745.399963,0.621464,0.485229,-0.363306,-0.496331,0.151000,-0.110700,-0.725800,0.000000,61.029999,452.279999,0.000000,51.469997,36.040001,0.964554,-0.000003,-0.000003,0.263885,-0.590200,0.000000,0.000000
582,True,True,1.000000,-0.150000,-78.820000,1080.339966,1587.500000,-41.340000,1572.919922,-750.549988,0.622779,0.483794,-0.361213,-0.497610,0.152500,-0.107300,-0.727600,0.000000,61.459999,452.539978,0.000000,51.449997,30.609999,0.963902,-0.000003,-0.000003,0.266259,-0.590200,0.000000,0.000000
583,True,True,1.000000,-0.150000,-79.139999,1093.520020,1581.199951,-38.950001,1581.400024,-755.679993,0.624082,0.482348,-0.359119,-0.498894,0.153900,-0.104100,-0.729300,0.000000,61.889999,452.750000,0.000000,51.430000,25.180000,0.963244,-0.000003,-0.000003,0.268627,-0.590200,0.000000,0.000000
584,True,True,1.000000,-0.150000,-79.439995,1106.770020,1574.859985,-36.500000,1589.869995,-760.799988,0.625377,0.480886,-0.357021,-0.500189,0.155300,-0.101000,-0.731000,0.000000,62.320000,452.910004,0.000000,51.410000,19.750000,0.962581,-0.000003,-0.000003,0.270995,-0.590200,0.000000,0.000000
585,True,True,1.000000,-0.150000,-79.720001,1120.089966,1568.479980,-34.000000,1598.319946,-765.909973,0.626660,0.479413,-0.354922,-0.501489,0.156700,-0.098100,-0.732700,0.000000,62.750000,453.029999,0.000000,51.389999,14.320000,0.961911,-0.000003,-0.000003,0.273363,-0.590200,0.000000,0.000000
586,True,True,1.000000,-0.150000,-79.979996,1133.479980,1562.049927,-31.449999,1606.750000,-771.000000,0.627935,0.477924,-0.352824,-0.502794,0.158100,-0.095300,-0.734300,0.000000,63.180000,453.099976,0.000000,51.369999,8.889999,0.961236,-0.000003,-0.000003,0.275726,-0.590200,0.000000,0.000000
587,True,True,1.000000,-0.150000,-80.220001,1146.939941,1555.579956,-28.849998,1615.169922,-776.079956,0.629201,0.476424,-0.350720,-0.504105,0.159400,-0.092600,-0.735900,0.000000,63.609997,453.130005,0.000000,51.349998,3.470000,0.960555,-0.000003,-0.000003,0.278089,-0.590200,0.000000,0.000000
588,True,True,1.000000,-0.150000,-80.439995,1160.469971,1549.069946,-26.199999,1623.569946,-781.149963,0.630455,0.474914,-0.348616,-0.505421,0.160700,-0.090000,-0.737500,0.000000,64.040001,453.109985,0.000000,51.329998,-1.940000,0.959868,-0.000003,-0.000003,0.280452,-0.590200,0.000000,0.000000
589,True,True,1.000000,-0.150000,-80.639999,1174.069946,1542.520020,-23.500000,1631.949951,-786.200012,0.631699,0.473392,-0.346506,-0.506743,0.162000,-0.087500,-0.739000,0.000000,64.470001,453.049988,0.000000,51.309998,-7.350000,0.959176,-0.000003,-0.000003,0.282810,-0.590200,0.000000,0.000000
590,True,True,1.000000,-0.150000,-80.809998,1187.739990,1535.929932,-20.750000,1640.319946,-791.239990,0.632936,0.471855,-0.344397,-0.508070,0.163300,-0.085100,-0.740500,0.000000,64.900002,452.940002,0.000000,51.289997,-12.759999,0.958478,-0.000003,-0.000003,0.285167,-0.590200,0.000000,0.000000
591,True,True,1.000000,-0.150000,-80.959999,1201.479980,1529.289917,-17.940001,1648.669922,-796.269958,0.634163,0.470307,-0.342282,-0.509403,0.164500,-0.082800,-0.742000,0.000000,65.330002,452.789978,0.000000,51.270000,-18.170000,0.957773,-0.000003,-0.000003,0.287525,-0.590200,0.000000,0.000000
592,True,True,1.000000,-0.150000,-81.089996,1215.289917,1522.609985,-15.080000,1657.000000,-801.279968,0.635381,0.468748,-0.340162,-0.510741,0.165700,-0.080600,-0.743400,0.000000,65.760002,452.589996,0.000000,51.250000,-23.580000,0.957064,-0.000003,-0.000003,0.289877,-0.590200,0.000000,0.000000
593,True,True,1.000000,-0.150000,-81.189995,1229.169922,1515.890015,-12.170000,1665.309937,-806.279968,0.636587,0.467178,-0.338042,-0.512084,0.166900,-0.078500,-0.744800,0.000000,66.189995,452.349976,0.000000,51.230000,-28.990000,0.956348,-0.000003,-0.000003,0.292229,-0.590200,0.000000,0.000000
594,True,True,1.000000,-0.150000,-81.269997,1243.119995,1509.130005,-9.210000,1673.599976,-811.269958,0.637787,0.465597,-0.335916,-0.513427,0.168100,-0.076500,-0.746200,0.000000,66.619995,452.059998,0.000000,51.209999,-34.389999,0.955626,-0.000003,-0.000003,0.294581,-0.590200,0.000000,0.000000
595,True,True,1.000000,-0.150000,-81.320000,1257.140015,1502.329956,-6.200000,1681.880005,-816.239990,0.638974,0.464006,-0.333791,-0.514776,0.169200,-0.074600,-0.747600,0.000000,67.049995,451.729980,0.000000,51.189999,-39.790001,0.954900,-0.000003,-0.000003,0.296928,-0.590200,0.000000,0.000000
596,True,True,1.000000,-0.150000,-81.349998,1271.219971,1495.489990,-3.140000,1690.140015,-821.199951,0.640152,0.462403,-0.331660,-0.516130,0.170300,-0.072800,-0.748900,0.000000,67.479996,451.349976,0.000000,51.169998,-45.189999,0.954167,-0.000003,-0.000003,0.299275,-0.590200,0.000000,0.000000
597,True,True,1.000000,-0.150000,-81.349998,1285.369995,1488.609985,-0.030000,1698.380005,-826.149963,0.641324,0.460790,-0.329524,-0.517484,0.171400,-0.071100,-0.750200,0.000000,67.909996,450.929993,0.000000,51.149998,-50.590000,0.953428,-0.000003,-0.000003,0.301622,-0.590200,0.000000,0.000000
598,True,True,1.000000,-0.150000,-81.320000,1299.589966,1481.679932,3.120000,1706.599976,-831.079956,0.642488,0.459166,-0.327387,-0.518838,0.172500,-0.069400,-0.751500,0.000000,68.339996,450.459991,0.000000,51.129997,-55.989998,0.952684,-0.000003,-0.000003,0.303963,-0.590200,0.000000,0.000000
599,True,True,1.000000,-0.150000,-81.269997,1313.880005,1474.709961,6.320000,1714.799927,-836.000000,0.643641,0.457532,-0.325245,-0.520198,0.173500,-0.067800,-0.752700,0.000000,68.769997,449.949982,0.000000,51.110001,-61.389999,0.951934,-0.000003,-0.000003,0.306304,-0.590200,0.000000,0.000000
600,True,True,1.000000,-0.150000,-81.189995,1328.239990,1467.699951,9.580000,1722.969971,-840.909973,0.644789,0.455886,-0.323098,-0.521557,0.174500,-0.066300,-0.753900,0.000000,69.199997,449.389984,0.000000,51.090000,-66.790001,0.951177,-0.000003,-0.000003,0.308646,-0.590200,0.000000,0.000000
601,True,True,1.000000,-0.150000,-81.080002,1342.669922,1460.650024,12.889999,1731.119995,-845.799988,0.645931,0.454230,-0.320946,-0.522917,0.175500,-0.064900,-0.755100,0.000000,69.629997,448.789978,0.000000,51.070000,-72.180000,0.950416,-0.000003,-0.000003,0.310982,-0.590200,0.000000,0.000000
602,True,True,1.000000,-0.150000,-80.939995,1357.159912,1453.559937,16.250000,1739.250000,-850.679993,0.647056,0.452568,-0.318793,-0.524282,0.176500,-0.063500,-0.756300,0.000000,70.059998,448.139984,0.000000,51.049999,-77.570000,0.949648,-0.000003,-0.000003,0.313317,-0.590200,0.000000,0.000000
603,True,True,1.000000,-0.150000,-80.779999,1371.719971,1446.429932,19.660000,1747.359985,-855.539978,0.648175,0.450896,-0.316635,-0.525647,0.177400,-0.062200,-0.757400,0.000000,70.489998,447.449982,0.000000,51.029999,-82.959999,0.948874,-0.000003,-0.000003,0.315653,-0.590200,0.000000,0.000000
604,True,True,1.000000,-0.150000,-80.589996,1386.349976,1439.260010,23.119999,1755.449951,-860.389954,0.649287,0.449213,-0.314472,-0.527012,0.178300,-0.060900,-0.758500,0.000000,70.919998,446.709991,0.000000,51.009998,-88.349998,0.948096,-0.000003,-0.000003,0.317984,-0.590200,0.000000,0.000000
605,True,True,1.000000,-0.150000,-80.369995,1401.049927,1432.049927,26.629999,1763.510010,-865.229980,0.650393,0.447519,-0.312303,-0.528376,0.179200,-0.059700,-0.759600,0.000000,71.339996,445.929993,0.000000,50.989998,-93.739998,0.947311,-0.000003,-0.000003,0.320315,-0.590200,0.000000,0.000000
606,True,True,1.000000,-0.150000,-80.119995,1415.809937,1424.799927,30.189999,1771.549927,-870.049988,0.651487,0.445820,-0.310135,-0.529741,0.180100,-0.058500,-0.760700,0.000000,71.760002,445.099976,0.000000,50.969997,-99.129997,0.946520,-0.000003,-0.000003,0.322645,-0.590200,0.000000,0.000000
607,True,True,1.000000,-0.150000,-79.839996,1430.640015,1417.510010,33.799999,1779.569946,-874.859985,0.652574,0.444109,-0.307960,-0.531106,0.181000,-0.057400,-0.761800,0.000000,72.180000,444.229980,0.000000,50.950001,-104.519997,0.945724,-0.000003,-0.000003,0.324970,-0.590200,0.000000,0.000000
608,True,True,1.000000,-0.150000,-79.529999,1445.539917,1410.179932,37.459999,1787.559937,-879.659973,0.653655,0.442388,-0.305781,-0.532471,0.181800,-0.056400,-0.762800,0.000000,72.599998,443.309998,0.000000,50.930000,-109.909996,0.944922,-0.000003,-0.000003,0.327295,-0.590200,0.000000,0.000000
609,True,True,1.000000,-0.150000,-79.189995,1460.500000,1402.809937,41.169998,1795.529907,-884.440002,0.654725,0.440662,-0.303596,-0.533836,0.182600,-0.055400,-0.763800,0.000000,73.019997,442.349976,0.000000,50.910000,-115.290001,0.944113,-0.000003,-0.000003,0.329621,-0.590200,0.000000,0.000000
610,True,True,1.000000,-0.150000,-78.820000,1475.529907,1395.400024,44.930000,1803.469971,-889.209961,0.655789,0.438925,-0.301406,-0.535201,0.183400,-0.054400,-0.764800,0.000000,73.439995,441.339996,0.000000,50.889999,-120.669998,0.943300,-0.000003,-0.000003,0.331940,-0.590200,0.000000,0.000000
611,True,True,1.000000,-0.150000,-78.409996,1490.619995,1387.949951,48.739998,1811.390015,-893.959961,0.656840,0.437182,-0.299215,-0.536566,0.184200,-0.053500,-0.765800,0.000000,73.860001,440.289978,0.000000,50.869999,-126.049995,0.942481,-0.000003,-0.000003,0.334260,-0.590200,0.000000,0.000000
612,True,True,1.000000,-0.150000,-77.970001,1505.779907,1380.459961,52.599998,1819.279907,-898.699951,0.657884,0.435429,-0.297020,-0.537931,0.185000,-0.052600,-0.766700,0.000000,74.279999,439.190002,0.000000,50.849998,-131.429993,0.941657,-0.000003,-0.000003,0.336575,-0.590200,0.000000,0.000000
613,True,True,1.000000,-0.150000,-77.500000,1521.010010,1372.929932,56.509998,1827.149902,-903.429993,0.658917,0.433670,-0.294819,-0.539296,0.185700,-0.051800,-0.767600,0.000000,74.699997,438.049988,0.000000,50.829998,-136.809998,0.940826,-0.000003,-0.000003,0.338889,-0.590200,0.000000,0.000000
614,True,True,1.000000,-0.150000,-77.000000,1536.299927,1365.359985,60.469997,1834.989990,-908.139954,0.659948,0.431901,-0.292612,-0.540655,0.186400,-0.051000,-0.768500,0.000000,75.119995,436.869995,0.000000,50.809998,-142.190002,0.939990,-0.000003,-0.000003,0.341203,-0.590200,0.000000,0.000000
615,True,True,1.000000,-0.150000,-76.459999,1551.659912,1357.750000,64.479996,1842.799927,-912.839966,0.660968,0.430126,-0.290400,-0.542015,0.187100,-0.050200,-0.769400,0.000000,75.540001,435.639984,0.000000,50.789997,-147.569992,0.939148,-0.000003,-0.000003,0.343512,-0.590200,0.000000,0.000000
616,True,True,1.000000,-0.150000,-75.889999,1567.079956,1350.099976,68.540001,1850.589966,-917.529968,0.661979,0.428340,-0.288188,-0.543374,0.187800,-0.049500,-0.770300,0.000000,75.959999,434.369995,0.000000,50.770000,-152.940002,0.938300,-0.000003,-0.000003,0.345821,-0.590200,0.000000,0.000000
617,True,True,1.000000,-0.150000,-75.279999,1582.569946,1342.409912,72.650002,1858.349976,-922.199951,0.662984,0.426549,-0.285971,-0.544728,0.188500,-0.048800,-0.771200,0.000000,76.379997,433.049988,0.000000,50.750000,-158.309998,0.937446,-0.000003,-0.000003,0.348130,-0.590200,0.000000,0.000000
618,True,True,1.000000,-0.150000,-74.639999,1598.119995,1334.689941,76.809998,1866.079956,-926.859985,0.663981,0.424747,-0.283748,-0.546082,0.189100,-0.048100,-0.772000,0.000000,76.799995,431.690002,0.000000,50.730000,-163.679993,0.936587,-0.000003,-0.000003,0.350434,-0.590200,0.000000,0.000000
619,True,True,1.000000,-0.150000,-73.959999,1613.729980,1326.929932,81.019997,1873.779907,-931.500000,0.664967,0.422940,-0.281520,-0.547436,0.189700,-0.047500,-0.772800,0.000000,77.220001,430.279999,0.000000,50.709999,-169.050003,0.935722,-0.000003,-0.000003,0.352737,-0.590200,0.000000,0.000000
620,True,True,1.000000,-0.150000,-73.250000,1629.409912,1319.130005,85.279999,1881.449951,-936.130005,0.665950,0.421122,-0.279287,-0.548785,0.190300,-0.046900,-0.773600,0.000000,77.639999,428.829987,0.000000,50.689999,-174.419998,0.934853,-0.000003,-0.000003,0.355036,-0.590200,0.000000,0.000000
621,True,True,1.000000,-0.150000,-72.500000,1645.149902,1311.289917,89.589996,1889.099976,-940.750000,0.666923,0.419299,-0.277048,-0.550134,0.190900,-0.046300,-0.774400,0.000000,78.059998,427.329987,0.000000,50.669998,-179.789993,0.933977,-0.000003,-0.000003,0.357334,-0.590200,0.000000,0.000000
622,True,True,1.000000,-0.150000,-71.720001,1660.959961,1303.409912,93.949997,1896.719971,-945.349976,0.667886,0.417470,-0.274809,-0.551477,0.191500,-0.045800,-0.775200,0.000000,78.479996,425.789978,0.000000,50.649998,-185.159988,0.933094,-0.000003,-0.000003,0.359632,-0.590200,0.000000,0.000000
623,True,True,1.000000,-0.150000,-70.900002,1676.829956,1295.489990,98.360001,1904.309937,-949.940002,0.668842,0.415630,-0.272565,-0.552820,0.192100,-0.045300,-0.776000,0.000000,78.900002,424.199982,0.000000,50.629997,-190.519989,0.932207,-0.000003,-0.000003,0.361925,-0.590200,0.000000,0.000000
624,True,True,1.000000,-0.150000,-70.040001,1692.760010,1287.539917,102.820000,1911.869995,-954.509949,0.669791,0.413785,-0.270315,-0.554158,0.192700,-0.044800,-0.776700,0.000000,79.320000,422.569977,0.000000,50.610001,-195.879990,0.931314,-0.000003,-0.000003,0.364218,-0.590200,0.000000,0.000000
625,True,True,1.000000,-0.150000,-69.150002,1708.750000,1279.549927,107.329994,1919.399902,-959.070007,0.670729,0.411935,-0.268060,-0.555496,0.193200,-0.044300,-0.777400,0.000000,79.739998,420.889984,0.000000,50.590000,-201.239990,0.930416,-0.000003,-0.000003,0.366505,-0.590200,0.000000,0.000000
626,True,True,1.000000,-0.150000,-68.220001,1724.809937,1271.520020,111.879997,1926.890015,-963.619995,0.671663,0.410074,-0.265800,-0.556829,0.193700,-0.043900,-0.778100,0.000000,80.159996,419.169983,0.000000,50.570000,-206.599991,0.929512,-0.000003,-0.000003,0.368792,-0.590200,0.000000,0.000000
627,True,True,1.000000,-0.150000,-67.250000,1740.929932,1263.449951,116.479996,1934.349976,-968.149963,0.672589,0.408207,-0.263539,-0.558156,0.194200,-0.043500,-0.778800,0.000000,80.580002,417.399994,0.000000,50.549999,-211.959991,0.928603,-0.000003,-0.000003,0.371074,-0.590200,0.000000,0.000000
628,True,True,1.000000,-0.150000,-66.239998,1757.109985,1255.339966,121.129997,1941.779907,-972.669983,0.673503,0.406335,-0.261274,-0.559483,0.194700,-0.043100,-0.779500,0.000000,81.000000,415.589996,0.000000,50.529999,-217.319992,0.927688,-0.000003,-0.000003,0.373356,-0.590200,0.000000,0.000000
