frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
165,-701.200012,4740.699707,400.000000,-2273.909912,-650.380005,0.000000,0.000003,0.000661,0.213535,0.976935,-0.000400,0.001900,0.653700
166,-720.139954,4735.279785,400.000000,-2273.329834,-650.209961,0.000000,0.000003,0.000672,0.216195,0.976350,-0.000400,0.001900,0.653700
167,-739.079956,4729.859863,400.000000,-2272.750000,-650.039978,0.000000,0.000003,0.000682,0.218854,0.975757,-0.000400,0.001900,0.653700
168,-758.010010,4724.439941,400.000000,-2272.169922,-649.869995,0.000000,0.000003,0.000693,0.221508,0.975158,-0.000400,0.001900,0.653700
169,-776.940002,4719.029785,400.000000,-2271.589844,-649.700012,0.000000,0.000003,0.000704,0.224163,0.974551,-0.000400,0.001900,0.653700
170,-795.869995,4713.620117,400.000000,-2271.010010,-649.529968,0.000000,0.000003,0.000715,0.226817,0.973937,-0.000400,0.001900,0.653700
171,-814.789978,4708.209961,400.000000,-2270.429932,-649.359985,0.000000,0.000003,0.000726,0.229471,0.973315,-0.000400,0.001900,0.653700
172,-833.709961,4702.799805,400.000000,-2269.849854,-649.190002,0.000000,0.000003,0.000736,0.232120,0.972687,-0.000400,0.001900,0.653700
173,-852.619995,4697.390137,400.000000,-2269.270020,-649.019958,0.000000,0.000003,0.000747,0.234769,0.972051,-0.000400,0.001900,0.653700
174,-871.529968,4691.979980,400.000000,-2268.689941,-648.849976,0.000000,0.000003,0.000758,0.237418,0.971407,-0.000400,0.001900,0.653700
175,-890.429993,4686.569824,400.000000,-2268.109863,-648.679993,0.000000,0.000003,0.000769,0.240061,0.970757,-0.000400,0.001900,0.653700
176,-909.329956,4681.169922,400.000000,-2267.530029,-648.510010,0.000000,0.000003,0.000780,0.242705,0.970100,-0.000400,0.001900,0.653700
177,-928.219971,4675.770020,400.000000,-2266.949951,-648.339966,0.000000,0.000003,0.000790,0.245348,0.969435,-0.000400,0.001900,0.653700
178,-947.109985,4670.370117,400.000000,-2266.369873,-648.169983,0.000000,0.000003,0.000801,0.247986,0.968763,-0.000400,0.001900,0.653700
179,-965.989990,4664.969727,400.000000,-2265.790039,-648.000000,0.000000,0.000003,0.000812,0.250624,0.968084,-0.000400,0.001900,0.653700
180,-984.869995,4659.569824,400.000000,-2265.209961,-647.829956,0.000000,0.000003,0.000823,0.253262,0.967397,-0.000400,0.001900,0.653700
181,-1003.739990,4654.169922,400.000000,-2264.629883,-647.659973,0.000000,0.000003,0.000833,0.255895,0.966704,-0.000400,0.001900,0.653700
182,-1022.609985,4648.770020,400.000000,-2264.050049,-647.489990,0.000000,0.000003,0.000844,0.258528,0.966003,-0.000400,0.001900,0.653700
183,-1041.469971,4643.379883,400.000000,-2263.469971,-647.320007,0.000000,0.000003,0.000855,0.261160,0.965295,-0.000400,0.001900,0.653700
184,-1060.329956,4637.989746,400.000000,-2262.889893,-647.149963,0.000000,0.000003,0.000866,0.263788,0.964580,-0.000400,0.001900,0.653700
185,-1079.179932,4632.600098,400.000000,-2262.310059,-646.979980,0.000000,0.000003,0.000877,0.266415,0.963858,-0.000400,0.001900,0.653700
186,-1098.030029,4627.209961,400.000000,-2261.729980,-646.809998,0.000000,0.000003,0.000887,0.269037,0.963129,-0.000400,0.001900,0.653700
