frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
461,True,True,-1.000000,1.000000,796.510010,-59.930000,18.330000,138.160004,-2295.829834,8.110000,-0.006061,-0.006018,0.709598,-0.704555,0.000000,0.000000,-2.052200
462,True,True,-1.000000,1.000000,797.659973,-79.129997,18.330000,98.879997,-2297.849854,8.110000,-0.006110,-0.005964,0.715599,-0.698459,0.000000,0.000000,-2.052200
463,True,True,-1.000000,1.000000,798.479980,-98.349998,18.330000,59.570000,-2299.209961,8.110000,-0.006158,-0.005910,0.721546,-0.692314,0.000000,0.000000,-2.052200
464,True,True,-1.000000,1.000000,798.969971,-117.579994,18.330000,20.240000,-2299.889893,8.110000,-0.006207,-0.005856,0.727437,-0.686121,0.000000,0.000000,-2.052200
465,True,True,-1.000000,1.000000,799.130005,-136.809998,18.330000,-19.080000,-2299.899902,8.110000,-0.006255,-0.005802,0.733280,-0.679874,0.000000,0.000000,-2.052200
466,True,True,-1.000000,1.000000,798.969971,-156.039993,18.330000,-58.399998,-2299.239990,8.110000,-0.006304,-0.005748,0.739067,-0.673578,0.000000,0.000000,-2.052200
467,True,True,-1.000000,1.000000,798.479980,-175.269989,18.330000,-97.709999,-2297.899902,8.110000,-0.006352,-0.005694,0.744799,-0.667234,0.000000,0.000000,-2.052200
468,True,True,-1.000000,1.000000,797.659973,-194.489990,18.330000,-136.989990,-2295.899902,8.110000,-0.006401,-0.005640,0.750478,-0.660841,0.000000,0.000000,-2.052200
469,True,True,-1.000000,1.000000,796.510010,-213.690002,18.330000,-176.229996,-2293.219971,8.110000,-0.006450,-0.005586,0.756101,-0.654399,0.000000,0.000000,-2.052200
470,True,True,-1.000000,1.000000,795.029968,-232.869995,18.330000,-215.419998,-2289.869873,8.110000,-0.006498,-0.005532,0.761669,-0.647909,0.000000,0.000000,-2.052200
471,True,True,-1.000000,1.000000,793.219971,-252.019989,18.330000,-254.549988,-2285.849854,8.110000,-0.006547,-0.005478,0.767183,-0.641371,0.000000,0.000000,-2.052200
472,True,True,-1.000000,1.000000,791.089966,-271.139984,18.330000,-293.600006,-2281.159912,8.110000,-0.006595,-0.005424,0.772638,-0.634789,0.000000,0.000000,-2.052200
473,True,True,-1.000000,1.000000,788.630005,-290.220001,18.330000,-332.570007,-2275.810059,8.110000,-0.006644,-0.005371,0.778038,-0.628159,0.000000,0.000000,-2.052200
474,True,True,-1.000000,1.000000,785.839966,-309.250000,18.330000,-371.440002,-2269.790039,8.110000,-0.006687,-0.005311,0.783379,-0.621486,0.000000,0.000000,-2.052300
475,True,True,-1.000000,1.000000,782.729980,-328.229980,18.330000,-410.199982,-2263.109863,8.110000,-0.006730,-0.005252,0.788665,-0.614764,0.000000,0.000000,-2.052300
476,True,True,-1.000000,1.000000,779.289978,-347.160004,18.330000,-448.839996,-2255.760010,8.110000,-0.006773,-0.005193,0.793892,-0.607999,0.000000,0.000000,-2.052300
477,True,True,-1.000000,1.000000,775.529968,-366.019989,18.330000,-487.349976,-2247.750000,8.110000,-0.006816,-0.005133,0.799064,-0.601185,0.000000,0.000000,-2.052300
478,True,True,-1.000000,1.000000,771.450012,-384.819977,18.330000,-525.719971,-2239.089844,8.110000,-0.006860,-0.005074,0.804177,-0.594328,0.000000,0.000000,-2.052300
479,True,True,-1.000000,1.000000,767.049988,-403.539978,18.330000,-563.940002,-2229.770020,8.110000,-0.006903,-0.005014,0.809231,-0.587428,0.000000,0.000000,-2.052300
480,True,True,-1.000000,1.000000,762.329956,-422.190002,18.330000,-601.989990,-2219.800049,8.110000,-0.006946,-0.004955,0.814226,-0.580485,0.000000,0.000000,-2.052300
481,True,True,-1.000000,1.000000,757.289978,-440.750000,18.330000,-639.869995,-2209.179932,8.110000,-0.006989,-0.004896,0.819162,-0.573499,0.000000,0.000000,-2.052300
482,True,True,-1.000000,1.000000,751.929993,-459.220001,18.330000,-677.559998,-2197.909912,8.110000,-0.007032,-0.004836,0.824035,-0.566475,0.000000,0.000000,-2.052300
483,True,True,-1.000000,1.000000,746.260010,-477.599976,18.330000,-715.049988,-2186.000000,8.110000,-0.007075,-0.004777,0.828849,-0.559407,0.000000,0.000000,-2.052300
484,True,True,-1.000000,1.000000,740.279968,-495.879974,18.330000,-752.329956,-2173.449951,8.110000,-0.007118,-0.004718,0.833604,-0.552297,0.000000,0.000000,-2.052300
485,True,True,-1.000000,1.000000,733.979980,-514.059998,18.330000,-789.389954,-2160.270020,8.110000,-0.007156,-0.004658,0.838296,-0.545149,0.000000,0.000000,-2.052300
486,True,True,-1.000000,1.000000,727.369995,-532.130005,18.330000,-826.219971,-2146.449951,8.110000,-0.007194,-0.004599,0.842929,-0.537958,0.000000,0.000000,-2.052300
487,True,True,-1.000000,1.000000,720.459961,-550.080017,18.330000,-862.809998,-2132.010010,8.110000,-0.007232,-0.004540,0.847499,-0.530729,0.000000,0.000000,-2.052300
488,True,True,-1.000000,1.000000,713.239990,-567.909973,18.330000,-899.149963,-2116.939941,8.110000,-0.007270,-0.004480,0.852006,-0.523462,0.000000,0.000000,-2.052300
489,True,True,-1.000000,1.000000,705.719971,-585.609985,18.330000,-935.229980,-2101.250000,8.110000,-0.007307,-0.004416,0.856451,-0.516157,-0.000100,-0.000100,-2.052300
490,True,True,-1.000000,1.000000,697.890015,-603.179993,18.330000,-971.029968,-2084.949951,8.110000,-0.007345,-0.004351,0.860834,-0.508815,-0.000100,-0.000100,-2.052300
491,True,True,-1.000000,1.000000,689.760010,-620.609985,18.330000,-1006.549988,-2068.030029,8.110000,-0.007383,-0.004286,0.865153,-0.501435,-0.000100,-0.000100,-2.052300
492,True,True,-1.000000,1.000000,681.339966,-637.899963,18.330000,-1041.770020,-2050.510010,8.110000,-0.007421,-0.004221,0.869410,-0.494017,-0.000100,-0.000100,-2.052300
493,True,True,-1.000000,1.000000,672.619995,-655.049988,18.330000,-1076.689941,-2032.399902,8.110000,-0.007458,-0.004157,0.873602,-0.486567,-0.000100,0.000000,-2.052300
494,True,True,-1.000000,1.000000,663.609985,-672.049988,18.330000,-1111.289917,-2013.689941,8.110000,-0.007491,-0.004092,0.877730,-0.479079,-0.000100,0.000000,-2.052300
495,True,True,-1.000000,1.000000,654.309998,-688.890015,18.330000,-1145.569946,-1994.390015,8.110000,-0.007523,-0.004027,0.881796,-0.471553,0.000000,0.000000,-2.052300
496,True,True,-1.000000,1.000000,644.729980,-705.570007,18.330000,-1179.510010,-1974.500000,8.110000,-0.007555,-0.003962,0.885797,-0.463995,0.000000,0.000000,-2.052300
497,True,True,-1.000000,1.000000,634.859985,-722.079956,18.330000,-1213.109985,-1954.039917,8.110000,-0.007588,-0.003898,0.889732,-0.456404,0.000000,0.000000,-2.052300
498,True,True,-1.000000,1.000000,624.709961,-738.419983,18.330000,-1246.349976,-1933.010010,8.110000,-0.007620,-0.003833,0.893601,-0.448781,0.000000,0.000000,-2.052300
499,True,True,-1.000000,1.000000,614.279968,-754.579956,18.330000,-1279.229980,-1911.409912,8.110000,-0.007653,-0.003768,0.897405,-0.441126,0.000000,0.000000,-2.052300
