frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
172,0.000000,0.000000,1238.589966,0.000000,0.000000,-910.899963,-0.000003,0.916170,-0.000003,0.400789,0.000000,6.000000,0.000000
173,0.000000,0.000000,1230.959961,0.000000,0.000000,-916.079956,-0.000003,0.925902,-0.000003,0.377764,0.000000,6.000000,0.000000
174,0.000000,0.000000,1223.280029,0.000000,0.000000,-921.260010,-0.000003,0.935055,-0.000003,0.354501,0.000000,6.000000,0.000000
175,0.000000,0.000000,1215.559937,0.000000,0.000000,-926.440002,-0.000003,0.943624,-0.000003,0.331018,0.000000,6.000000,0.000000
176,0.000000,0.000000,1207.799927,0.000000,0.000000,-931.619995,-0.000003,0.951605,-0.000003,0.307324,0.000000,6.000000,0.000000
177,0.000000,0.000000,1199.989990,0.000000,0.000000,-936.799988,-0.000003,0.958990,-0.000003,0.283441,0.000000,6.000000,0.000000
178,0.000000,0.000000,1192.140015,0.000000,0.000000,-941.969971,-0.000003,0.965775,-0.000003,0.259380,0.000000,6.000000,0.000000
179,0.000000,0.000000,1184.250000,0.000000,0.000000,-947.139954,-0.000003,0.971957,-0.000003,0.235157,0.000000,6.000000,0.000000
180,0.000000,0.000000,1176.309937,0.000000,0.000000,-952.309998,-0.000003,0.977531,-0.000003,0.210789,0.000000,6.000000,0.000000
181,0.000000,0.000000,1168.329956,0.000000,0.000000,-957.479980,-0.000003,0.982496,-0.000003,0.186286,0.000000,6.000000,0.000000
182,0.000000,0.000000,1160.309937,0.000000,0.000000,-962.649963,-0.000003,0.986845,-0.000003,0.161669,0.000000,6.000000,0.000000
183,0.000000,0.000000,1152.239990,0.000000,0.000000,-967.820007,-0.000003,0.990578,-0.000003,0.136950,0.000000,6.000000,0.000000
184,0.000000,0.000000,1144.130005,0.000000,0.000000,-972.989990,-0.000003,0.993692,-0.000003,0.112145,0.000000,6.000000,0.000000
