frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
110,-2166.239990,0.000000,93.150002,-2224.979980,0.000000,0.000000,-0.000003,0.960046,-0.000003,-0.279843,0.000000,-5.708500,0.000000
111,-2184.760010,0.000000,93.150002,-2222.510010,0.000000,0.000000,-0.000003,0.966486,-0.000003,-0.256720,0.000000,-5.760400,0.000000
112,-2203.260010,0.000000,93.150002,-2220.050049,0.000000,0.000000,-0.000003,0.972419,-0.000003,-0.233242,0.000000,-5.812300,0.000000
113,-2221.739990,0.000000,93.150002,-2217.589844,0.000000,0.000000,-0.000003,0.977827,-0.000003,-0.209413,0.000000,-5.864200,0.000000
114,-2240.199951,0.000000,93.150002,-2215.129883,0.000000,0.000000,-0.000003,0.982691,-0.000003,-0.185250,0.000000,-5.916100,0.000000
115,-2258.639893,0.000000,93.150002,-2212.669922,0.000000,0.000000,-0.000003,0.986994,-0.000003,-0.160757,0.000000,-5.968000,0.000000
116,-2277.060059,0.000000,93.150002,-2210.209961,0.000000,0.000000,-0.000003,0.990715,-0.000003,-0.135952,0.000000,-6.000000,0.000000
117,-2295.459961,0.000000,93.150002,-2207.750000,0.000000,0.000000,-0.000003,0.993828,-0.000003,-0.110931,0.000000,-5.999900,0.000000
118,-2313.839844,0.000000,93.150002,-2205.290039,0.000000,0.000000,-0.000003,0.996309,-0.000003,-0.085840,0.000000,-5.999900,0.000000
119,-2332.199951,0.000000,93.150002,-2202.829834,0.000000,0.000000,-0.000003,0.998156,-0.000003,-0.060694,0.000000,-5.999900,0.000000
120,-2350.540039,0.000000,93.150002,-2200.369873,0.000000,0.000000,-0.000003,0.999369,-0.000003,-0.035506,0.000000,-5.999900,0.000000
121,-2368.859863,0.000000,93.150002,-2197.909912,0.000000,0.000000,-0.000003,0.999947,-0.000003,-0.010296,0.000000,-5.999900,0.000000
122,-2387.159912,0.000000,93.150002,-2195.449951,0.000000,0.000000,-0.000003,0.999889,-0.000003,0.014919,0.000000,-5.999900,0.000000
123,-2405.429932,0.000000,93.150002,-2192.989990,0.000000,0.000000,-0.000003,0.999195,-0.000003,0.040124,0.000000,-5.999900,0.000000
124,-2423.679932,0.000000,93.150002,-2190.530029,0.000000,0.000000,-0.000003,0.997866,-0.000003,0.065302,0.000000,-5.999900,0.000000
125,-2441.909912,0.000000,93.150002,-2188.070068,0.000000,0.000000,-0.000003,0.995902,-0.000003,0.090441,0.000000,-5.999900,0.000000
