frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
270,True,True,-1.000000,0.000000,752.250000,1002.039978,0.000000,420.919983,0.580000,0.001459,-0.001438,0.707120,0.707091,-5.500000,0.000000,0.000000,0.000000,1683.039917,869.389954,0.000000,743.049988,-56.770000,-0.589451,-0.000003,-0.000003,0.807804,2.291600,0.000000,0.000000
271,True,True,-1.000000,0.000000,755.760010,1002.039978,0.000000,420.919983,0.580000,-0.015049,0.015070,0.706959,0.706934,-5.500000,0.000000,0.000000,0.000000,1689.229980,868.919983,0.000000,742.859985,-56.750000,-0.581710,-0.000003,-0.000003,0.813396,2.291600,0.000000,0.000000
272,True,True,-1.000000,0.000000,759.269958,1002.039978,0.000000,420.919983,0.580000,-0.031552,0.031573,0.706415,0.706389,-5.500000,0.000000,0.000000,0.000000,1695.419922,868.449951,0.000000,742.669983,-56.730000,-0.573914,-0.000003,-0.000003,0.818915,2.291600,0.000000,0.000000
273,True,True,-1.000000,0.000000,762.779968,1002.039978,0.000000,420.919983,0.580000,-0.048033,0.048060,0.705484,0.705461,-5.500000,0.000000,0.000000,0.000000,1701.609985,867.979980,0.000000,742.479980,-56.709999,-0.566070,-0.000003,-0.000003,0.824357,2.291600,0.000000,0.000000
274,True,True,-1.000000,0.000000,766.289978,1002.039978,0.000000,420.919983,0.580000,-0.064492,0.064519,0.704172,0.704145,-5.500000,0.000000,0.000000,0.000000,1707.799927,867.510010,0.000000,742.289978,-56.689999,-0.558172,-0.000003,-0.000003,0.829725,2.291600,0.000000,0.000000
275,True,True,-1.000000,0.000000,769.799988,1002.039978,0.000000,420.919983,0.580000,-0.080914,0.080941,0.702475,0.702446,-5.500000,0.000000,0.000000,0.000000,1713.979980,867.039978,0.000000,742.099976,-56.669998,-0.550225,-0.000003,-0.000003,0.835016,2.291600,0.000000,0.000000
276,True,True,-1.000000,0.000000,773.309998,1002.039978,0.000000,420.919983,0.580000,-0.097293,0.097320,0.700396,0.700363,-5.500000,0.000000,0.000000,0.000000,1720.159912,866.570007,0.000000,741.909973,-56.649998,-0.542225,-0.000003,-0.000003,0.840233,2.291600,0.000000,0.000000
277,True,True,-1.000000,0.000000,776.820007,1002.039978,0.000000,420.919983,0.580000,-0.113618,0.113645,0.697931,0.697903,-5.500000,0.000000,0.000000,0.000000,1726.339966,866.099976,0.000000,741.719971,-56.629997,-0.534176,-0.000003,-0.000003,0.845373,2.291600,0.000000,0.000000
278,True,True,-1.000000,0.000000,780.329956,1002.039978,0.000000,420.919983,0.580000,-0.129883,0.129910,0.695086,0.695060,-5.500000,0.000000,0.000000,0.000000,1732.520020,865.630005,0.000000,741.529968,-56.610001,-0.526078,-0.000003,-0.000003,0.850436,2.291600,0.000000,0.000000
279,True,True,-1.000000,0.000000,783.839966,1002.039978,0.000000,420.919983,0.580000,-0.146073,0.146105,0.691863,0.691839,-5.500000,0.000000,0.000000,0.000000,1738.699951,865.159973,0.000000,741.339966,-56.590000,-0.517932,-0.000003,-0.000003,0.855422,2.291600,0.000000,0.000000
280,True,True,-1.000000,0.000000,787.349976,1002.039978,0.000000,420.919983,0.580000,-0.162187,0.162219,0.688262,0.688241,-5.500000,0.000000,0.000000,0.000000,1744.880005,864.690002,0.000000,741.149963,-56.570000,-0.509743,-0.000003,-0.000003,0.860327,2.291600,0.000000,0.000000
281,True,True,-1.000000,0.000000,790.859985,1002.039978,0.000000,420.919983,0.580000,-0.178210,0.178242,0.684290,0.684265,-5.500000,0.000000,0.000000,0.000000,1751.049927,864.219971,0.000000,740.959961,-56.549999,-0.501505,-0.000003,-0.000003,0.865155,2.291600,0.000000,0.000000
282,True,True,-1.000000,0.000000,794.369995,1002.039978,0.000000,420.919983,0.580000,-0.194135,0.194168,0.679944,0.679917,-5.500000,0.000000,0.000000,0.000000,1757.219971,863.750000,0.000000,740.769958,-56.529999,-0.493224,-0.000003,-0.000003,0.869902,2.291600,0.000000,0.000000
283,True,True,-1.000000,0.000000,797.880005,1002.039978,0.000000,420.919983,0.580000,-0.209958,0.209991,0.675227,0.675196,-5.500000,0.000000,0.000000,0.000000,1763.390015,863.279968,0.000000,740.579956,-56.509998,-0.484894,-0.000003,-0.000003,0.874573,2.291600,0.000000,0.000000
284,True,True,-1.000000,0.000000,801.389954,1002.039978,0.000000,420.919983,0.580000,-0.225662,0.225700,0.670141,0.670109,-5.500000,0.000000,0.000000,0.000000,1769.559937,862.809998,0.000000,740.389954,-56.489998,-0.476521,-0.000003,-0.000003,0.879163,2.291600,0.000000,0.000000
285,True,True,-1.000000,0.000000,804.899963,1002.039978,0.000000,420.919983,0.580000,-0.241248,0.241286,0.664691,0.664655,-5.500000,0.000000,0.000000,0.000000,1775.729980,862.339966,0.000000,740.200012,-56.469997,-0.468106,-0.000003,-0.000003,0.883672,2.291600,0.000000,0.000000
286,True,True,-1.000000,0.000000,808.409973,1002.039978,0.000000,420.919983,0.580000,-0.256699,0.256737,0.658880,0.658839,-5.500000,0.000000,0.000000,0.000000,1781.899902,861.869995,0.000000,740.010010,-56.449997,-0.459647,-0.000003,-0.000003,0.888102,2.291600,0.000000,0.000000
287,True,True,-1.000000,0.000000,811.919983,1002.039978,0.000000,420.919983,0.580000,-0.272009,0.272047,0.652707,0.652668,-5.500000,0.000000,0.000000,0.000000,1788.069946,861.399963,0.000000,739.820007,-56.430000,-0.451144,-0.000003,-0.000003,0.892451,2.291600,0.000000,0.000000
288,True,True,-1.000000,0.000000,815.429993,1002.039978,0.000000,420.919983,0.580000,-0.287174,0.287212,0.646176,0.646140,-5.500000,0.000000,0.000000,0.000000,1794.229980,860.929993,0.000000,739.630005,-56.410000,-0.442604,-0.000003,-0.000003,0.896717,2.291600,0.000000,0.000000
289,True,True,-1.000000,0.000000,818.940002,1002.039978,0.000000,420.919983,0.580000,-0.302183,0.302220,0.639291,0.639261,-5.500000,0.000000,0.000000,0.000000,1800.390015,860.459961,0.000000,739.440002,-56.389999,-0.434021,-0.000003,-0.000003,0.900903,2.291600,0.000000,0.000000
290,True,True,-1.000000,0.000000,822.449951,1002.039978,0.000000,420.919983,0.580000,-0.317024,0.317061,0.632062,0.632033,-5.500000,0.000000,0.000000,0.000000,1806.549927,859.989990,0.000000,739.250000,-56.369999,-0.425400,-0.000003,-0.000003,0.905005,2.291600,0.000000,0.000000
291,True,True,-1.000000,0.000000,825.959961,1002.039978,0.000000,420.919983,0.580000,-0.331692,0.331730,0.624490,0.624458,-5.500000,0.000000,0.000000,0.000000,1812.709961,859.519958,0.000000,739.059998,-56.349998,-0.416741,-0.000003,-0.000003,0.909025,2.291600,0.000000,0.000000
292,True,True,-1.000000,0.000000,829.469971,1002.039978,0.000000,420.919983,0.580000,-0.346183,0.346220,0.616573,0.616544,-5.500000,0.000000,0.000000,0.000000,1818.869995,859.049988,0.000000,738.869995,-56.329998,-0.408045,-0.000003,-0.000003,0.912962,2.291600,0.000000,0.000000
293,True,True,-1.000000,0.000000,832.979980,1002.039978,0.000000,420.919983,0.580000,-0.360484,0.360522,0.608319,0.608295,-5.500000,0.000000,0.000000,0.000000,1825.029907,858.579956,0.000000,738.679993,-56.309998,-0.399311,-0.000003,-0.000003,0.916816,2.291600,0.000000,0.000000
294,True,True,-1.000000,0.000000,836.489990,1002.039978,0.000000,420.919983,0.580000,-0.374586,0.374624,0.599739,0.599712,-5.500000,0.000000,0.000000,0.000000,1831.179932,858.109985,0.000000,738.489990,-56.289997,-0.390539,-0.000003,-0.000003,0.920586,2.291600,0.000000,0.000000
295,True,True,-1.000000,0.000000,840.000000,1002.039978,0.000000,420.919983,0.580000,-0.388483,0.388527,0.590827,0.590805,-5.500000,0.000000,0.000000,0.000000,1837.329956,857.639954,0.000000,738.299988,-56.270000,-0.381729,-0.000003,-0.000003,0.924274,2.291600,0.000000,0.000000
296,True,True,-1.000000,0.000000,843.510010,1002.039978,0.000000,420.919983,0.580000,-0.402170,0.402213,0.581596,0.581575,-5.500000,0.000000,0.000000,0.000000,1843.479980,857.169983,0.000000,738.109985,-56.250000,-0.372887,-0.000003,-0.000003,0.927877,2.291600,0.000000,0.000000
297,True,True,-1.000000,0.000000,847.019958,1002.039978,0.000000,420.919983,0.580000,-0.415641,0.415684,0.572045,0.572026,-5.500000,0.000000,0.000000,0.000000,1849.630005,856.699951,0.000000,737.919983,-56.230000,-0.364013,-0.000003,-0.000003,0.931394,2.291600,0.000000,0.000000
298,True,True,-1.000000,0.000000,850.529968,1002.039978,0.000000,420.919983,0.580000,-0.428885,0.428928,0.562182,0.562164,-5.500000,0.000000,0.000000,0.000000,1855.779907,856.229980,0.000000,737.729980,-56.209999,-0.355100,-0.000003,-0.000003,0.934828,2.291600,0.000000,0.000000
299,True,True,-1.000000,0.000000,854.039978,1002.039978,0.000000,420.919983,0.580000,-0.441892,0.441935,0.552020,0.551995,-5.500000,0.000000,0.000000,0.000000,1861.929932,855.760010,0.000000,737.539978,-56.189999,-0.346156,-0.000003,-0.000003,0.938177,2.291600,0.000000,0.000000
300,True,True,-1.000000,0.000000,857.549988,1002.039978,0.000000,420.919983,0.580000,-0.454662,0.454705,0.541546,0.541529,-5.500000,0.000000,0.000000,0.000000,1868.069946,855.289978,0.000000,737.349976,-56.169998,-0.337184,-0.000003,-0.000003,0.941439,2.291600,0.000000,0.000000
301,True,True,-1.000000,0.000000,861.059998,1002.039978,0.000000,420.919983,0.580000,-0.467183,0.467226,0.530779,0.530766,-5.500000,0.000000,0.000000,0.000000,1874.209961,854.820007,0.000000,737.159973,-56.149998,-0.328180,-0.000003,-0.000003,0.944615,2.291600,0.000000,0.000000
302,True,True,-1.000000,0.000000,864.570007,1002.039978,0.000000,420.919983,0.580000,-0.479445,0.479489,0.519732,0.519712,-5.500000,0.000000,0.000000,0.000000,1880.349976,854.349976,0.000000,736.969971,-56.129997,-0.319144,-0.000003,-0.000003,0.947706,2.291600,0.000000,0.000000
303,True,True,-1.000000,0.000000,868.079956,1002.039978,0.000000,420.919983,0.580000,-0.491449,0.491492,0.508395,0.508378,-5.500000,0.000000,0.000000,0.000000,1886.489990,853.880005,0.000000,736.779968,-56.110001,-0.310081,-0.000003,-0.000003,0.950710,2.291600,0.000000,0.000000
304,True,True,-1.000000,0.000000,871.589966,1002.039978,0.000000,420.919983,0.580000,-0.503183,0.503234,0.496779,0.496763,-5.500000,0.000000,0.000000,0.000000,1892.630005,853.409973,0.000000,736.589966,-56.090000,-0.300990,-0.000003,-0.000003,0.953627,2.291600,0.000000,0.000000
305,True,True,-1.000000,0.000000,875.099976,1002.039978,0.000000,420.919983,0.580000,-0.514641,0.514699,0.484894,0.484878,-5.500000,0.000000,0.000000,0.000000,1898.769897,852.940002,0.000000,736.399963,-56.070000,-0.291873,-0.000003,-0.000003,0.956457,2.291600,0.000000,0.000000
306,True,True,-1.000000,0.000000,878.609985,1002.039978,0.000000,420.919983,0.580000,-0.525819,0.525883,0.472745,0.472729,-5.500000,0.000000,0.000000,0.000000,1904.899902,852.469971,0.000000,736.209961,-56.049999,-0.282729,-0.000003,-0.000003,0.959200,2.291600,0.000000,0.000000
307,True,True,-1.000000,0.000000,882.119995,1002.039978,0.000000,420.919983,0.580000,-0.536711,0.536782,0.460337,0.460321,-5.500000,0.000000,0.000000,0.000000,1911.029907,852.000000,0.000000,736.019958,-56.029999,-0.273558,-0.000003,-0.000003,0.961856,2.291600,0.000000,0.000000
308,True,True,-1.000000,0.000000,885.630005,1002.039978,0.000000,420.919983,0.580000,-0.547312,0.547382,0.447681,0.447665,-5.500000,0.000000,0.000000,0.000000,1917.159912,851.529968,0.000000,735.829956,-56.009998,-0.264360,-0.000003,-0.000003,0.964424,2.291600,0.000000,0.000000
309,True,True,-1.000000,0.000000,889.139954,1002.039978,0.000000,420.919983,0.580000,-0.557616,0.557685,0.434776,0.434766,-5.500000,0.000000,0.000000,0.000000,1923.289917,851.059998,0.000000,735.639954,-55.989998,-0.255140,-0.000003,-0.000003,0.966904,2.291600,0.000000,0.000000
310,True,True,-1.000000,0.000000,892.649963,1002.039978,0.000000,420.919983,0.580000,-0.567613,0.567683,0.421640,0.421629,-5.500000,0.000000,0.000000,0.000000,1929.419922,850.589966,0.000000,735.450012,-55.969997,-0.245898,-0.000003,-0.000003,0.969296,2.291600,0.000000,0.000000
311,True,True,-1.000000,0.000000,896.159973,1002.039978,0.000000,420.919983,0.580000,-0.577302,0.577373,0.408272,0.408261,-5.500000,0.000000,0.000000,0.000000,1935.549927,850.119995,0.000000,735.260010,-55.949997,-0.236630,-0.000003,-0.000003,0.971600,2.291600,0.000000,0.000000
312,True,True,-1.000000,0.000000,899.669983,1002.039978,0.000000,420.919983,0.580000,-0.586678,0.586744,0.394682,0.394671,-5.500000,0.000000,0.000000,0.000000,1941.679932,849.649963,0.000000,735.070007,-55.930000,-0.227340,-0.000003,-0.000003,0.973815,2.291600,0.000000,0.000000
313,True,True,-1.000000,0.000000,903.179993,1002.039978,0.000000,420.919983,0.580000,-0.595731,0.595801,0.380877,0.380866,-5.500000,0.000000,0.000000,0.000000,1947.799927,849.179993,0.000000,734.880005,-55.910000,-0.218034,-0.000003,-0.000003,0.975941,2.291600,0.000000,0.000000
314,True,True,-1.000000,0.000000,906.690002,1002.039978,0.000000,420.919983,0.580000,-0.604459,0.604532,0.366861,0.366856,-5.500000,0.000000,0.000000,0.000000,1953.919922,848.709961,0.000000,734.690002,-55.889999,-0.208707,-0.000003,-0.000003,0.977978,2.291600,0.000000,0.000000
315,True,True,-1.000000,0.000000,910.199951,1002.039978,0.000000,420.919983,0.580000,-0.612859,0.612932,0.352646,0.352646,-5.500000,0.000000,0.000000,0.000000,1960.039917,848.239990,0.000000,734.500000,-55.869999,-0.199357,-0.000003,-0.000003,0.979927,2.291600,0.000000,0.000000
316,True,True,-1.000000,0.000000,913.709961,1002.039978,0.000000,420.919983,0.580000,-0.620925,0.620997,0.338242,0.338242,-5.500000,0.000000,0.000000,0.000000,1966.159912,847.769958,0.000000,734.309998,-55.849998,-0.189992,-0.000003,-0.000003,0.981786,2.291600,0.000000,0.000000
317,True,True,-1.000000,0.000000,917.219971,1002.039978,0.000000,420.919983,0.580000,-0.628650,0.628728,0.323649,0.323654,-5.500000,0.000000,0.000000,0.000000,1972.279907,847.299988,0.000000,734.119995,-55.829998,-0.180610,-0.000003,-0.000003,0.983555,2.291600,0.000000,0.000000
318,True,True,-1.000000,0.000000,920.729980,1002.039978,0.000000,420.919983,0.580000,-0.636035,0.636112,0.308883,0.308888,-5.500000,0.000000,0.000000,0.000000,1978.399902,846.829956,0.000000,733.929993,-55.809998,-0.171213,-0.000003,-0.000003,0.985234,2.291600,0.000000,0.000000
319,True,True,-1.000000,0.000000,924.239990,1002.039978,0.000000,420.919983,0.580000,-0.643076,0.643149,0.293945,0.293955,-5.500000,0.000000,0.000000,0.000000,1984.510010,846.359985,0.000000,733.739990,-55.789997,-0.161799,-0.000003,-0.000003,0.986824,2.291600,0.000000,0.000000
320,True,True,-1.000000,0.000000,927.750000,1002.039978,0.000000,420.919983,0.580000,-0.649765,0.649834,0.278850,0.278861,-5.500000,0.000000,0.000000,0.000000,1990.619995,845.899963,0.000000,733.549988,-55.770000,-0.152369,-0.000003,-0.000003,0.988324,2.291600,0.000000,0.000000
321,True,True,-1.000000,0.000000,931.259949,1002.039978,0.000000,420.919983,0.580000,-0.656099,0.656166,0.263604,0.263615,-5.500000,0.000000,0.000000,0.000000,1996.729980,845.440002,0.000000,733.359985,-55.750000,-0.142922,-0.000003,-0.000003,0.989734,2.291600,0.000000,0.000000
322,True,True,-1.000000,0.000000,934.769958,1002.039978,0.000000,420.919983,0.580000,-0.662076,0.662141,0.248213,0.248224,-5.500000,0.000000,0.000000,0.000000,2002.839966,844.979980,0.000000,733.169983,-55.730000,-0.133465,-0.000003,-0.000003,0.991053,2.291600,0.000000,0.000000
323,True,True,-1.000000,0.000000,938.279968,1002.039978,0.000000,420.919983,0.580000,-0.667692,0.667754,0.232687,0.232697,-5.500000,0.000000,0.000000,0.000000,2008.949951,844.519958,0.000000,732.979980,-55.709999,-0.123997,-0.000003,-0.000003,0.992283,2.291600,0.000000,0.000000
324,True,True,-1.000000,0.000000,941.789978,1002.039978,0.000000,420.919983,0.580000,-0.672941,0.673007,0.217031,0.217047,-5.500000,0.000000,0.000000,0.000000,2015.059937,844.059998,0.000000,732.789978,-55.689999,-0.114518,-0.000003,-0.000003,0.993421,2.291600,0.000000,0.000000
325,True,True,-1.000000,0.000000,945.299988,1002.039978,0.000000,420.919983,0.580000,-0.677824,0.677892,0.201256,0.201278,-5.500000,0.000000,0.000000,0.000000,2021.159912,843.599976,0.000000,732.599976,-55.669998,-0.105029,-0.000003,-0.000003,0.994469,2.291600,0.000000,0.000000
326,True,True,-1.000000,0.000000,948.809998,1002.039978,0.000000,420.919983,0.580000,-0.682339,0.682406,0.185374,0.185396,-5.500000,0.000000,0.000000,0.000000,2027.260010,843.139954,0.000000,732.409973,-55.649998,-0.095529,-0.000003,-0.000003,0.995427,2.291600,0.000000,0.000000
327,True,True,-1.000000,0.000000,952.320007,1002.039978,0.000000,420.919983,0.580000,-0.686482,0.686547,0.169389,0.169416,-5.500000,0.000000,0.000000,0.000000,2033.359985,842.679993,0.000000,732.219971,-55.629997,-0.086018,-0.000003,-0.000003,0.996294,2.291600,0.000000,0.000000
328,True,True,-1.000000,0.000000,955.829956,1002.039978,0.000000,420.919983,0.580000,-0.690253,0.690312,0.153313,0.153345,-5.500000,0.000000,0.000000,0.000000,2039.459961,842.219971,0.000000,732.029968,-55.610001,-0.076501,-0.000003,-0.000003,0.997069,2.291600,0.000000,0.000000
329,True,True,-1.000000,0.000000,959.339966,1002.039978,0.000000,420.919983,0.580000,-0.693647,0.693702,0.137155,0.137187,-5.500000,0.000000,0.000000,0.000000,2045.559937,841.760010,0.000000,731.839966,-55.590000,-0.066979,-0.000003,-0.000003,0.997754,2.291600,0.000000,0.000000
330,True,True,-1.000000,0.000000,962.849976,1002.039978,0.000000,420.919983,0.580000,-0.696662,0.696713,0.120922,0.120954,-5.500000,0.000000,0.000000,0.000000,2051.659912,841.299988,0.000000,731.649963,-55.570000,-0.057452,-0.000003,-0.000003,0.998348,2.291600,0.000000,0.000000
331,True,True,-1.000000,0.000000,966.359985,1002.039978,0.000000,420.919983,0.580000,-0.699295,0.699348,0.104624,0.104657,-5.500000,0.000000,0.000000,0.000000,2057.760010,840.839966,0.000000,731.459961,-55.549999,-0.047919,-0.000003,-0.000003,0.998851,2.291600,0.000000,0.000000
332,True,True,-1.000000,0.000000,969.869995,1002.039978,0.000000,420.919983,0.580000,-0.701550,0.701598,0.088267,0.088300,-5.500000,0.000000,0.000000,0.000000,2063.849854,840.380005,0.000000,731.269958,-55.529999,-0.038381,-0.000003,-0.000003,0.999263,2.291600,0.000000,0.000000
333,True,True,-1.000000,0.000000,973.380005,1002.039978,0.000000,420.919983,0.580000,-0.703422,0.703466,0.071862,0.071894,-5.500000,0.000000,0.000000,0.000000,2069.939941,839.919983,0.000000,731.079956,-55.509998,-0.028838,-0.000003,-0.000003,0.999584,2.291600,0.000000,0.000000
334,True,True,-1.000000,0.000000,976.889954,1002.039978,0.000000,420.919983,0.580000,-0.704911,0.704950,0.055418,0.055451,-5.500000,0.000000,0.000000,0.000000,2076.030029,839.459961,0.000000,730.889954,-55.489998,-0.019295,-0.000003,-0.000003,0.999814,2.291600,0.000000,0.000000
335,True,True,-1.000000,0.000000,980.399963,1002.039978,0.000000,420.919983,0.580000,-0.706012,0.706054,0.038942,0.038980,-5.500000,0.000000,0.000000,0.000000,2082.119873,839.000000,0.000000,730.700012,-55.469997,-0.009746,-0.000003,-0.000003,0.999952,2.291600,0.000000,0.000000
336,True,True,-1.000000,0.000000,983.909973,1002.039978,0.000000,420.919983,0.580000,-0.706729,0.706770,0.022445,0.022488,-5.500000,0.000000,0.000000,0.000000,2088.209961,838.539978,0.000000,730.510010,-55.449997,-0.000197,-0.000003,-0.000003,1.000000,2.291600,0.000000,0.000000
337,True,True,-1.000000,0.000000,987.419983,1002.039978,0.000000,420.919983,0.580000,-0.707064,0.707100,0.005937,0.005980,-5.500000,0.000000,0.000000,0.000000,2094.300049,838.079956,0.000000,730.320007,-55.430000,0.009352,-0.000003,-0.000003,0.999956,2.291600,0.000000,0.000000
338,True,True,-1.000000,0.000000,990.929993,1002.039978,0.000000,420.919983,0.580000,-0.707010,0.707046,-0.010571,-0.010528,-5.500000,0.000000,0.000000,0.000000,2100.379883,837.619995,0.000000,730.130005,-55.410000,0.018901,-0.000003,-0.000003,0.999821,2.291600,0.000000,0.000000
339,True,True,-1.000000,0.000000,994.440002,1002.039978,0.000000,420.919983,0.580000,-0.706573,0.706605,-0.027074,-0.027031,-5.500000,0.000000,0.000000,0.000000,2106.459961,837.159973,0.000000,729.940002,-55.389999,0.028444,-0.000003,-0.000003,0.999595,2.291600,0.000000,0.000000
340,True,True,-1.000000,0.000000,997.949951,1002.039978,0.000000,420.919983,0.580000,-0.705747,0.705783,-0.043566,-0.043517,-5.500000,0.000000,0.000000,0.000000,2112.540039,836.699951,0.000000,729.750000,-55.369999,0.037988,-0.000003,-0.000003,0.999278,2.291600,0.000000,0.000000
341,True,True,-1.000000,0.000000,1001.459961,1002.039978,0.000000,420.919983,0.580000,-0.704539,0.704573,-0.060031,-0.059982,-5.500000,0.000000,0.000000,0.000000,2118.619873,836.239990,0.000000,729.559998,-55.349998,0.047526,-0.000003,-0.000003,0.998870,2.291600,0.000000,0.000000
342,True,True,-1.000000,0.000000,1004.969971,1002.039978,0.000000,420.919983,0.580000,-0.702947,0.702979,-0.076463,-0.076415,-5.500000,0.000000,0.000000,0.000000,2124.699951,835.779968,0.000000,729.369995,-55.329998,0.057058,-0.000003,-0.000003,0.998371,2.291600,0.000000,0.000000
343,True,True,-1.000000,0.000000,1008.479980,1002.039978,0.000000,420.919983,0.580000,-0.700973,0.701001,-0.092853,-0.092804,-5.500000,0.000000,0.000000,0.000000,2130.780029,835.320007,0.000000,729.179993,-55.309998,0.066591,-0.000003,-0.000003,0.997780,2.291600,0.000000,0.000000
344,True,True,-1.000000,0.000000,1011.989990,1002.039978,0.000000,420.919983,0.580000,-0.698615,0.698642,-0.109194,-0.109145,-5.500000,0.000000,0.000000,0.000000,2136.859863,834.859985,0.000000,728.989990,-55.289997,0.076113,-0.000003,-0.000003,0.997099,2.291600,0.000000,0.000000
345,True,True,-1.000000,0.000000,1015.500000,1002.039978,0.000000,420.919983,0.580000,-0.695875,0.695904,-0.125475,-0.125427,-5.500000,0.000000,0.000000,0.000000,2142.929932,834.399963,0.000000,728.799988,-55.270000,0.085629,-0.000003,-0.000003,0.996327,2.291600,0.000000,0.000000
346,True,True,-1.000000,0.000000,1019.009949,1002.039978,0.000000,420.919983,0.580000,-0.692757,0.692786,-0.141687,-0.141638,-5.500000,0.000000,0.000000,0.000000,2149.000000,833.940002,0.000000,728.609985,-55.250000,0.095140,-0.000003,-0.000003,0.995464,2.291600,0.000000,0.000000
347,True,True,-1.000000,0.000000,1022.519958,1002.039978,0.000000,420.919983,0.580000,-0.689261,0.689289,-0.157823,-0.157774,-5.500000,0.000000,0.000000,0.000000,2155.070068,833.479980,0.000000,728.419983,-55.230000,0.104641,-0.000003,-0.000003,0.994510,2.291600,0.000000,0.000000
348,True,True,-1.000000,0.000000,1026.030029,1002.039978,0.000000,420.919983,0.580000,-0.685387,0.685418,-0.173872,-0.173824,-5.500000,0.000000,0.000000,0.000000,2161.139893,833.019958,0.000000,728.229980,-55.209999,0.114130,-0.000003,-0.000003,0.993466,2.291600,0.000000,0.000000
349,True,True,-1.000000,0.000000,1029.539917,1002.039978,0.000000,420.919983,0.580000,-0.681141,0.681172,-0.189830,-0.189776,-5.500000,0.000000,0.000000,0.000000,2167.209961,832.559998,0.000000,728.039978,-55.189999,0.123609,-0.000003,-0.000003,0.992331,2.291600,0.000000,0.000000
350,True,True,-1.000000,0.000000,1033.049927,1002.039978,0.000000,420.919983,0.580000,-0.676524,0.676557,-0.205680,-0.205626,-5.500000,0.000000,0.000000,0.000000,2173.280029,832.099976,0.000000,727.849976,-55.169998,0.133077,-0.000003,-0.000003,0.991106,2.291600,0.000000,0.000000
351,True,True,-1.000000,0.000000,1036.559937,1002.039978,0.000000,420.919983,0.580000,-0.671539,0.671570,-0.221422,-0.221363,-5.500000,0.000000,0.000000,0.000000,2179.339844,831.639954,0.000000,727.659973,-55.149998,0.142534,-0.000003,-0.000003,0.989790,2.291600,0.000000,0.000000
352,True,True,-1.000000,0.000000,1040.069946,1002.039978,0.000000,420.919983,0.580000,-0.666187,0.666218,-0.237040,-0.236981,-5.500000,0.000000,0.000000,0.000000,2185.399902,831.179993,0.000000,727.469971,-55.129997,0.151980,-0.000003,-0.000003,0.988383,2.291600,0.000000,0.000000
353,True,True,-1.000000,0.000000,1043.579956,1002.039978,0.000000,420.919983,0.580000,-0.660474,0.660502,-0.252529,-0.252469,-5.500000,0.000000,0.000000,0.000000,2191.459961,830.719971,0.000000,727.279968,-55.110001,0.161410,-0.000003,-0.000003,0.986887,2.291600,0.000000,0.000000
354,True,True,-1.000000,0.000000,1047.089966,1002.039978,0.000000,420.919983,0.580000,-0.654399,0.654424,-0.267882,-0.267823,-5.500000,0.000000,0.000000,0.000000,2197.520020,830.260010,0.000000,727.089966,-55.090000,0.170824,-0.000003,-0.000003,0.985301,2.291600,0.000000,0.000000
355,True,True,-1.000000,0.000000,1050.599976,1002.039978,0.000000,420.919983,0.580000,-0.647969,0.647989,-0.283090,-0.283031,-5.500000,0.000000,0.000000,0.000000,2203.579834,829.799988,0.000000,726.899963,-55.070000,0.180222,-0.000003,-0.000003,0.983626,2.291600,0.000000,0.000000
356,True,True,-1.000000,0.000000,1054.109985,1002.039978,0.000000,420.919983,0.580000,-0.641182,0.641205,-0.298142,-0.298083,-5.500000,0.000000,0.000000,0.000000,2209.639893,829.339966,0.000000,726.709961,-55.049999,0.189604,-0.000003,-0.000003,0.981861,2.291600,0.000000,0.000000
357,True,True,-1.000000,0.000000,1057.619995,1002.039978,0.000000,420.919983,0.580000,-0.634050,0.634066,-0.313032,-0.312972,-5.500000,0.000000,0.000000,0.000000,2215.689941,828.880005,0.000000,726.519958,-55.029999,0.198969,-0.000003,-0.000003,0.980006,2.291600,0.000000,0.000000
358,True,True,-1.000000,0.000000,1061.130005,1002.039978,0.000000,420.919983,0.580000,-0.626567,0.626589,-0.327749,-0.327689,-5.500000,0.000000,0.000000,0.000000,2221.739990,828.419983,0.000000,726.329956,-55.009998,0.208318,-0.000003,-0.000003,0.978061,2.291600,0.000000,0.000000
359,True,True,-1.000000,0.000000,1064.640015,1002.039978,0.000000,420.919983,0.580000,-0.618745,0.618768,-0.342288,-0.342228,-5.500000,0.000000,0.000000,0.000000,2227.790039,827.959961,0.000000,726.139954,-54.989998,0.217646,-0.000003,-0.000003,0.976028,2.291600,0.000000,0.000000
